trace_id,dataset,task_id,model,agent_or_harness,success,reward,resolved,duration_s,input_tokens,output_tokens,cache_tokens,total_steps
terminalbench:gpt2-codegolf__3TN7HYK,terminalbench,gpt2-codegolf,gemini-2.5-flash@gemini,mini-swe-agent,False,0.0,False,237.84100341796875,37290.0,29228.0,,8
terminalbench:470c864d-9d37-4922-8b1a-43d58ac68134,terminalbench,build-pmars,openai/gpt-oss-120b@together_ai,mini-swe-agent,True,1.0,True,117.5199966430664,37099.0,2241.0,0.0,13
terminalbench:21c37b17-e1de-4fba-a330-390705284eda,terminalbench,gpt2-codegolf,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,openhands,False,0.0,False,1041.531982421875,1653999.0,25571.0,0.0,117
terminalbench:compile-compcert__hAwtcLM,terminalbench,compile-compcert,openai/gpt-oss-120b@together_ai,terminus-2,False,0.0,False,2456.35107421875,457341.0,16736.0,,26
terminalbench:adaptive-rejection-sampler__Evnd4hC,terminalbench,adaptive-rejection-sampler,claude-haiku-4-5-20251001@anthropic,claude-code,False,0.0,False,440.5429992675781,5772680.0,349.0,,82
terminalbench:3a565033-655b-4c2d-b826-1761a90376eb,terminalbench,gpt2-codegolf,moonshotai/Kimi-K2-Instruct-0905@together_ai,openhands,False,0.0,False,960.3660278320312,82324.0,3822.0,0.0,45
terminalbench:4a990bb9-dd8c-4cda-9b6c-f9ac713f0ac5,terminalbench,git-multibranch,accounts/fireworks/models/glm-4p6@fireworks_ai,terminus-2,True,1.0,True,294.177001953125,231331.0,7015.0,192093.0,29
terminalbench:git-leak-recovery__54ZYDrB,terminalbench,git-leak-recovery,claude-sonnet-4-5-20250929@anthropic,terminus-2,True,1.0,True,173.77499389648438,24429.0,2260.0,,10
terminalbench:caffe-cifar-10__wdYQKML,terminalbench,caffe-cifar-10,gpt-5-nano@openai,terminus-2,False,0.0,False,1230.93798828125,5350.0,17850.0,,3
terminalbench:526a8b05-3486-4660-b7e7-d5249f1b7ed1,terminalbench,count-dataset-tokens,moonshotai/Kimi-K2-Instruct-0905@together_ai,openhands,False,0.0,False,206.0500030517578,608417.0,3638.0,0.0,56
terminalbench:financial-document-processor__HEH9n8y,terminalbench,financial-document-processor,gpt-5-nano@openai,mini-swe-agent,False,0.0,False,557.2440185546875,78972.0,83605.0,,14
terminalbench:gpt2-codegolf__DDCbLEK,terminalbench,gpt2-codegolf,claude-sonnet-4-5-20250929@anthropic,claude-code,False,0.0,False,75.02300262451172,77823.0,315.0,,10
terminalbench:headless-terminal__3rFcgCt,terminalbench,headless-terminal,gpt-5-mini@openai,mini-swe-agent,False,0.0,False,145.0240020751953,8596.0,6664.0,,5
terminalbench:headless-terminal__F7LavXF,terminalbench,headless-terminal,gemini-2.5-flash@gemini,openhands,True,1.0,True,254.05099487304688,753672.0,14192.0,,77
terminalbench:b3a7e64e-1505-449d-8f12-63d482db66f3,terminalbench,circuit-fibsqrt,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,terminus-2,False,0.0,False,2775.068115234375,13467753.0,52543.0,0.0,202
terminalbench:extract-elf__tRzPK3x,terminalbench,extract-elf,gpt-5@openai,openhands,True,1.0,True,751.7630004882812,105781.0,35466.0,,33
terminalbench:e4b03695-039c-4cc3-aa87-3fa18dcf169a,terminalbench,fix-code-vulnerability,accounts/fireworks/models/glm-4p6@fireworks_ai,terminus-2,False,0.0,False,409.70098876953125,2283315.0,15578.0,2203196.0,101
terminalbench:cancel-async-tasks__fhLK9Ze,terminalbench,cancel-async-tasks,claude-opus-4-1-20250805@anthropic,openhands,True,1.0,True,462.7309875488281,471773.0,11404.0,,67
terminalbench:configure-git-webserver__SEMuXVm,terminalbench,configure-git-webserver,grok-code-fast-1@xai,terminus-2,False,0.0,False,79.39600372314453,5707.0,844.0,,4
terminalbench:distribution-search__gUiLnua,terminalbench,distribution-search,gpt-5-mini@openai,openhands,True,1.0,True,1170.4990234375,394326.0,78724.0,,39
terminalbench:git-multibranch__kHRyhSj,terminalbench,git-multibranch,grok-code-fast-1@xai,terminus-2,True,1.0,True,275.9429931640625,110191.0,4717.0,,13
terminalbench:chess-best-move__D5wbyT5,terminalbench,chess-best-move,gemini-2.5-pro@gemini,mini-swe-agent,False,0.0,False,862.4819946289062,5696728.0,36837.0,,108
terminalbench:crack-7z-hash__uZZiWRe,terminalbench,crack-7z-hash,gpt-5-mini@openai,codex,True,1.0,True,156.3040008544922,221479.0,3949.0,,21
terminalbench:custom-memory-heap-crash__3jTGA5J,terminalbench,custom-memory-heap-crash,grok-4-0709@xai,mini-swe-agent,False,0.0,False,1159.4820556640625,89559.0,1875.0,,19
terminalbench:d74a069a-a560-4a71-aee1-7bbbbeb9cd61,terminalbench,feal-differential-cryptanalysis,accounts/fireworks/models/glm-4p6@fireworks_ai,terminus-2,False,0.0,False,621.0239868164062,3382507.0,48714.0,3206976.0,63
terminalbench:break-filter-js-from-html__wPSdxCv,terminalbench,break-filter-js-from-html,openai/gpt-oss-20b@together_ai,terminus-2,False,0.0,False,60.20899963378906,6118.0,3711.0,,5
terminalbench:compile-compcert__GnSJSMs,terminalbench,compile-compcert,moonshotai/Kimi-K2-Thinking@together_ai,terminus-2,True,1.0,True,1114.010986328125,773802.0,11304.0,,41
terminalbench:fix-git__URBfD57,terminalbench,fix-git,gemini-2.5-flash@gemini,gemini-cli,True,1.0,True,111.30899810791016,118349.0,2421.0,,11
terminalbench:caffe-cifar-10__2QK8FxU,terminalbench,caffe-cifar-10,accounts/fireworks/models/minimax-m2@fireworks_ai,terminus-2,False,0.0,False,1225.198974609375,462715.0,6892.0,,33
terminalbench:4fd9445e-a2a8-46da-af49-9a028908eee9,terminalbench,git-leak-recovery,moonshotai/Kimi-K2-Instruct-0905@together_ai,openhands,True,1.0,True,144.25399780273438,172766.0,1339.0,0.0,44
terminalbench:build-pov-ray__ScQFGVZ,terminalbench,build-pov-ray,gemini-2.5-flash@gemini,gemini-cli,True,1.0,True,199.9810028076172,1021155.0,5575.0,,36
terminalbench:fix-code-vulnerability__XwvKZGw,terminalbench,fix-code-vulnerability,gpt-5-nano@openai,mini-swe-agent,False,0.0,False,139.0279998779297,16164.0,19448.0,,6
terminalbench:cancel-async-tasks__TJhAkbg,terminalbench,cancel-async-tasks,accounts/fireworks/models/minimax-m2@fireworks_ai,terminus-2,True,1.0,True,125.69400024414062,36632.0,3996.0,,14
terminalbench:cobol-modernization__p3zk5B2,terminalbench,cobol-modernization,gpt-5.2-codex@openai,deepagent-harbor,True,1.0,True,710.697998046875,,,,75
terminalbench:count-dataset-tokens__FS9QCgX,terminalbench,count-dataset-tokens,gpt-5@openai,mini-swe-agent,False,0.0,False,286.510009765625,24198.0,11069.0,,7
terminalbench:crack-7z-hash__QwifesT,terminalbench,crack-7z-hash,claude-opus-4-5-20251101@anthropic,terminus-2,True,1.0,True,399.17498779296875,133745.0,3028.0,,24
terminalbench:fe6ed74d-722f-42fc-b89b-d63362c9b279,terminalbench,gpt2-codegolf,openai/gpt-oss-20b@together_ai,terminus-2,False,0.0,False,945.1320190429688,2837109.0,43811.0,0.0,182
terminalbench:fix-code-vulnerability__ANnC5QA,terminalbench,fix-code-vulnerability,gpt-5@openai,openhands,True,1.0,True,373.2590026855469,1419120.0,8868.0,,73
terminalbench:b1f5b7f8-f936-4faa-8199-b63b856a206a,terminalbench,gpt2-codegolf,openai/gpt-oss-20b@together_ai,mini-swe-agent,False,0.0,False,39.624000549316406,9107.0,1173.0,0.0,9
terminalbench:circuit-fibsqrt__KUei6vP,terminalbench,circuit-fibsqrt,claude-haiku-4-5-20251001@anthropic,mini-swe-agent,False,0.0,False,529.5960083007812,1367024.0,54966.0,,43
terminalbench:ee3724ba-6cb4-4297-a853-21fc6f38bb87,terminalbench,feal-linear-cryptanalysis,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,terminus-2,False,0.0,False,543.572021484375,505052.0,10645.0,0.0,30
terminalbench:constraints-scheduling__peL4tig,terminalbench,constraints-scheduling,glm-5@z-ai,terminus-2,True,1.0,True,247.61399841308594,0.0,0.0,,10
terminalbench:cobol-modernization__t3aejbF,terminalbench,cobol-modernization,claude-opus-4-6@anthropic,claude-code,True,1.0,True,516.4089965820312,,,,118
terminalbench:5af0bcbf-aff8-453f-baa3-9e4eade7f580,terminalbench,git-multibranch,openai/gpt-oss-120b@together_ai,mini-swe-agent,True,1.0,True,165.8179931640625,77304.0,10812.0,0.0,17
terminalbench:configure-git-webserver__CfDZEtn,terminalbench,configure-git-webserver,gemini-3-pro-preview@gemini,terminus-2,True,1.0,True,190.7779998779297,25306.0,8619.0,,6
terminalbench:constraints-scheduling__JLiwsAr,terminalbench,constraints-scheduling,grok-4-0709@xai,openhands,True,1.0,True,459.89300537109375,64781.0,1471.0,,17
terminalbench:d9cbdb63-a9a5-492f-9472-301de999c17c,terminalbench,fix-code-vulnerability,openai/gpt-oss-20b@together_ai,mini-swe-agent,False,0.0,False,61.43299865722656,19462.0,4693.0,0.0,6
terminalbench:build-pmars__JZxx3PQ,terminalbench,build-pmars,claude-opus-4.6@anthropic,judy,True,1.0,True,340.0450134277344,,,,45
terminalbench:fix-git__SmX8dhE,terminalbench,fix-git,openai/gpt-oss-20b@together_ai,mini-swe-agent,True,1.0,True,65.8030014038086,5566.0,2052.0,,5
terminalbench:feal-differential-cryptanalysis__HiUwYEY,terminalbench,feal-differential-cryptanalysis,gemini-2.5-flash@gemini,mini-swe-agent,False,0.0,False,1844.197998046875,555714.0,393377.0,,9
terminalbench:gcode-to-text__YBtejUQ,terminalbench,gcode-to-text,claude-sonnet-4-5-20250929@anthropic,mini-swe-agent,False,0.0,False,213.6580047607422,172076.0,8494.0,,26
terminalbench:configure-git-webserver__QVebx5Y,terminalbench,configure-git-webserver,gpt-5-nano@openai,openhands,False,0.0,False,993.7789916992188,293476.0,158750.0,,101
terminalbench:cancel-async-tasks__nghV6AB,terminalbench,cancel-async-tasks,gemini-2.5-flash@gemini,mini-swe-agent,False,0.0,False,341.65399169921875,220754.0,9321.0,,33
terminalbench:crack-7z-hash__AaP5hHY,terminalbench,crack-7z-hash,moonshotai/Kimi-K2-Thinking@together_ai,terminus-2,True,1.0,True,380.4020080566406,231087.0,6714.0,,30
terminalbench:build-pov-ray__RSj9bT7,terminalbench,build-pov-ray,gpt-5.1@openai,terminus-2,True,1.0,True,920.9879760742188,169133.0,20907.0,,12
terminalbench:035c52b8-e798-4004-8f45-43e8358ea231,terminalbench,circuit-fibsqrt,moonshotai/Kimi-K2-Instruct-0905@together_ai,openhands,False,0.0,False,1294.47900390625,3045597.0,30097.0,0.0,186
terminalbench:b9ea61b1-be25-43e8-b574-ad387f105c75,terminalbench,gpt2-codegolf,openai/gpt-oss-20b@together_ai,terminus-2,False,0.0,False,927.60302734375,3623515.0,69503.0,0.0,202
terminalbench:fix-git__rGffs6e,terminalbench,fix-git,moonshotai/Kimi-K2-Instruct-0905@together_ai,openhands,True,1.0,True,124.7760009765625,190411.0,1578.0,,40
terminalbench:extract-elf__MivrLks,terminalbench,extract-elf,gemini-2.5-flash@gemini,terminus-2,False,0.0,False,152.4290008544922,40009.0,6716.0,,8
terminalbench:feal-differential-cryptanalysis__ZDin5J4,terminalbench,feal-differential-cryptanalysis,claude-haiku-4-5-20251001@anthropic,mini-swe-agent,False,0.0,False,1165.7969970703125,2327939.0,60513.0,,62
terminalbench:break-filter-js-from-html__prRWrj5,terminalbench,break-filter-js-from-html,openai/gpt-oss-120b@together_ai,terminus-2,False,0.0,False,76.24400329589844,20249.0,2024.0,,9
terminalbench:count-dataset-tokens__pz9Lb6u,terminalbench,count-dataset-tokens,gpt-5.2@openai,terminus-2,True,1.0,True,357.9670104980469,,,,4
terminalbench:financial-document-processor__payhEqq,terminalbench,financial-document-processor,minimax-m2.5@Minimax,terminus-2,False,0.0,False,992.5709838867188,47283.0,9925.0,,33
terminalbench:752fe378-f34e-4beb-9a9b-9d3bfecc8e7b,terminalbench,gpt2-codegolf,openai/gpt-oss-120b@together_ai,mini-swe-agent,False,0.0,False,54.1609992980957,1915.0,481.0,0.0,4
terminalbench:custom-memory-heap-crash__cp5Qxpd,terminalbench,custom-memory-heap-crash,gemini-3-pro-preview@gemini,terminus-2,True,1.0,True,311.0530090332031,63065.0,23310.0,,9
terminalbench:chess-best-move__mk5ta9J,terminalbench,chess-best-move,gpt-5-nano@openai,openhands,False,0.0,False,842.2379760742188,312313.0,67577.0,,119
terminalbench:git-leak-recovery__BSddttr,terminalbench,git-leak-recovery,claude-sonnet-4-5-20250929@anthropic,openhands,True,1.0,True,408.5710144042969,419069.0,4717.0,,83
terminalbench:gcode-to-text__UHvZPPR,terminalbench,gcode-to-text,grok-code-fast-1@xai,terminus-2,False,0.0,False,87.87100219726562,18373.0,849.0,,7
terminalbench:feal-differential-cryptanalysis__pHrWFoj,terminalbench,feal-differential-cryptanalysis,claude-opus-4.6@anthropic,judy,True,1.0,True,544.8519897460938,,,,32
terminalbench:constraints-scheduling__GnJ5CXD,terminalbench,constraints-scheduling,gpt-5-mini@openai,terminus-2,True,1.0,True,161.58599853515625,15514.0,8280.0,,5
terminalbench:cobol-modernization__z4aRJpy,terminalbench,cobol-modernization,openai/gpt-oss-20b@together_ai,mini-swe-agent,False,0.0,False,149.43899536132812,5863.0,1776.0,,5
terminalbench:feal-differential-cryptanalysis__siqELcC,terminalbench,feal-differential-cryptanalysis,accounts/fireworks/models/glm-4p6@fireworks_ai,terminus-2,False,0.0,False,1846.2130126953125,17350014.0,99257.0,,173
terminalbench:financial-document-processor__fZuguYf,terminalbench,financial-document-processor,gemini-2.5-flash@gemini,gemini-cli,True,1.0,True,495.989990234375,600732.0,9069.0,,59
terminalbench:feal-differential-cryptanalysis__dqNrCrs,terminalbench,feal-differential-cryptanalysis,gpt-5@openai,mini-swe-agent,False,0.0,False,515.2219848632812,18418.0,34412.0,,8
terminalbench:build-cython-ext__cwFdG4c,terminalbench,build-cython-ext,gemini-2.5-pro@gemini,openhands,False,0.0,False,1225.72900390625,8899265.0,30583.0,,282
terminalbench:build-pmars__x3FjtTC,terminalbench,build-pmars,gemini-2.5-pro@gemini,gemini-cli,False,0.0,False,955.5689697265625,275087.0,2279.0,,20
terminalbench:git-leak-recovery__GEQ9z77,terminalbench,git-leak-recovery,claude-haiku-4-5-20251001@anthropic,openhands,False,0.0,False,1016.4769897460938,2479521.0,74835.0,,252
terminalbench:dna-assembly__mnxD73P,terminalbench,dna-assembly,minimax-m2.1@openai,terminus-2,False,0.0,False,1313.833984375,,,,30
terminalbench:circuit-fibsqrt__PZ2DAdJ,terminalbench,circuit-fibsqrt,gemini-2.5-flash@gemini,gemini-cli,False,0.0,False,640.4580078125,22196.0,4333.0,,3
terminalbench:custom-memory-heap-crash__JmPYTtJ,terminalbench,custom-memory-heap-crash,gemini-3.1-pro-preview@Google,terminus-3-3,True,1.0,True,297.3429870605469,192019.0,11849.0,,17
terminalbench:configure-git-webserver__eAk9Wbn,terminalbench,configure-git-webserver,claude-opus-4-5-20251101@anthropic,claude-code,False,0.0,False,183.6699981689453,,,,36
terminalbench:build-pov-ray__J2LBpx2,terminalbench,build-pov-ray,moonshotai/Kimi-K2-Instruct-0905@together_ai,terminus-2,False,0.0,False,616.1309814453125,825794.0,11701.0,,57
terminalbench:filter-js-from-html__nNjR2wb,terminalbench,filter-js-from-html,gpt-5-mini@openai,openhands,False,0.0,False,2922.681884765625,382161.0,69427.0,,51
terminalbench:headless-terminal__KMeoph2,terminalbench,headless-terminal,gpt-5-nano@openai,terminus-2,False,0.0,False,933.4210205078125,331477.0,76493.0,,25
terminalbench:extract-elf__54WHmFv,terminalbench,extract-elf,gemini-2.5-flash@gemini,openhands,False,0.0,False,99.91600036621094,43980.0,1235.0,,15
terminalbench:git-multibranch__ZKi52ce,terminalbench,git-multibranch,openai/gpt-oss-20b@together_ai,terminus-2,False,0.0,False,96.1780014038086,5677.0,5143.0,,4
terminalbench:build-pmars__gU8bgma,terminalbench,build-pmars,claude-sonnet-4-5-20250929@anthropic,openhands,True,1.0,True,296.20599365234375,646828.0,8188.0,,73
terminalbench:custom-memory-heap-crash__vtKtQHH,terminalbench,custom-memory-heap-crash,gemini-2.5-flash@gemini,openhands,False,0.0,False,483.0329895019531,656769.0,37647.0,,73
terminalbench:fix-code-vulnerability__ewhcjxp,terminalbench,fix-code-vulnerability,grok-code-fast-1@xai,mini-swe-agent,True,1.0,True,82.19200134277344,229452.0,1624.0,,28
terminalbench:configure-git-webserver__5UYYfyn,terminalbench,configure-git-webserver,openai/gpt-oss-120b@together_ai,mini-swe-agent,False,0.0,False,114.21700286865234,31201.0,4181.0,,15
terminalbench:filter-js-from-html__yv4M83T,terminalbench,filter-js-from-html,gpt-5-nano@openai,terminus-2,False,0.0,False,1884.5660400390625,3394.0,5628.0,,4
terminalbench:headless-terminal__nUVLeXw,terminalbench,headless-terminal,gpt-5-nano@openai,mini-swe-agent,False,0.0,False,106.01699829101562,7567.0,9187.0,,6
terminalbench:count-dataset-tokens__GFvSDMD,terminalbench,count-dataset-tokens,glm-5@z-ai,terminus-2,True,1.0,True,552.2540283203125,0.0,0.0,,18
terminalbench:feal-differential-cryptanalysis__nHpbvdC,terminalbench,feal-differential-cryptanalysis,gpt-5-mini@openai,codex,False,0.0,False,113.0510025024414,34251.0,5445.0,,8
terminalbench:feal-differential-cryptanalysis__TdMvdZK,terminalbench,feal-differential-cryptanalysis,glm-5@z-ai,terminus-2,False,0.0,False,5423.02978515625,0.0,0.0,,27
terminalbench:distribution-search__FLEEb3i,terminalbench,distribution-search,gpt-5@openai,codex,True,1.0,True,105.02400207519531,62856.0,7735.0,,8
terminalbench:custom-memory-heap-crash__SCpUb8k,terminalbench,custom-memory-heap-crash,claude-opus-4-5-20251101@anthropic,openhands,True,1.0,True,258.2690124511719,,,,29
terminalbench:bf406b94-435e-4dc8-91e8-cf51f6710151,terminalbench,configure-git-webserver,accounts/fireworks/models/minimax-m2@fireworks_ai,terminus-2,True,1.0,True,186.0970001220703,56733.0,3576.0,0.0,12
terminalbench:git-multibranch__z6iAyoy,terminalbench,git-multibranch,moonshotai/Kimi-K2-Instruct-0905@together_ai,openhands,False,0.0,False,581.9749755859375,1263699.0,6068.0,,159
terminalbench:feal-linear-cryptanalysis__BqvKkJX,terminalbench,feal-linear-cryptanalysis,claude-sonnet-4-5-20250929@anthropic,claude-code,False,0.0,False,584.2659912109375,647888.0,429.0,,31
terminalbench:constraints-scheduling__uDG6CEp,terminalbench,constraints-scheduling,claude-opus-4-6@anthropic,claude-code,True,1.0,True,94.1510009765625,,,,12
terminalbench:feal-differential-cryptanalysis__t5rndiT,terminalbench,feal-differential-cryptanalysis,accounts/fireworks/models/minimax-m2@fireworks_ai,terminus-2,False,0.0,False,1836.9449462890625,3859814.0,59247.0,,86
terminalbench:caffe-cifar-10__wHeBYhm,terminalbench,caffe-cifar-10,gemini-2.5-flash@gemini,gemini-cli,False,0.0,False,261.49200439453125,1532622.0,4476.0,,26
terminalbench:filter-js-from-html__8d2byn5,terminalbench,filter-js-from-html,gpt-5-mini@openai,openhands,False,0.0,False,2512.748046875,132143.0,45994.0,,23
terminalbench:financial-document-processor__6hqyvTL,terminalbench,financial-document-processor,openai/gpt-oss-20b@together_ai,mini-swe-agent,False,0.0,False,85.22899627685547,5393.0,4706.0,,5
terminalbench:crack-7z-hash__nQPUeoN,terminalbench,crack-7z-hash,gemini-2.5-pro@gemini,terminus-2,True,1.0,True,735.5809936523438,638610.0,10414.0,,33
terminalbench:headless-terminal__QJFuiC2,terminalbench,headless-terminal,claude-opus-4-5-20251101@anthropic,terminus-2,True,1.0,True,149.7779998779297,68972.0,4470.0,,12
terminalbench:headless-terminal__5ovtBa3,terminalbench,headless-terminal,gpt-5@openai,codex,True,1.0,True,95.49700164794922,37836.0,2631.0,,9
terminalbench:custom-memory-heap-crash__hfWoYYy,terminalbench,custom-memory-heap-crash,claude-opus-4-5-20251101@anthropic,terminus-2,True,1.0,True,211.53199768066406,121539.0,3737.0,,15
terminalbench:caffe-cifar-10__7BDTfsU,terminalbench,caffe-cifar-10,gpt-5-nano@openai,terminus-2,False,0.0,False,1232.7430419921875,25027.0,25389.0,,6
terminalbench:crack-7z-hash__jc5SBX2,terminalbench,crack-7z-hash,claude-opus-4-5-20251101@anthropic,terminus-2,True,1.0,True,329.4779968261719,148518.0,2991.0,,24
terminalbench:extract-elf__5dkKkG8,terminalbench,extract-elf,claude-haiku-4-5-20251001@anthropic,claude-code,False,0.0,False,237.04100036621094,2905769.0,438.0,,90
terminalbench:git-multibranch__4BoYonV,terminalbench,git-multibranch,grok-4-0709@xai,openhands,False,0.0,False,417.94000244140625,177630.0,1196.0,,42
terminalbench:dna-assembly__PYnEsr7,terminalbench,dna-assembly,claude-haiku-4-5-20251001@anthropic,claude-code,False,0.0,False,354.7049865722656,4513905.0,1178.0,,97
terminalbench:financial-document-processor__ybb4jeg,terminalbench,financial-document-processor,gemini-2.5-flash@gemini,terminus-2,False,0.0,False,562.1729736328125,193897.0,16838.0,,13
