trace_id,dataset,task_id,harness,agent_scaffold,model,success,reward,resolved,total_steps,tool_action_steps,duration,input_tokens,output_tokens
break-filter-js-from-html__tsgo23q,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,gpt-5-codex@openai,False,0.0,False,9,8,189.1739959716797,12888.0,5754.0
break-filter-js-from-html__FSDJrT8,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,gpt-5-mini@openai,False,0.0,False,5,3,174.83799743652344,6367.0,8324.0
break-filter-js-from-html__XvSwoFy,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,gpt-5-mini@openai,False,0.0,False,6,3,154.34300231933594,10460.0,6855.0
break-filter-js-from-html__aJoGwQd,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,gpt-5-mini@openai,False,0.0,False,5,3,78.63099670410156,5240.0,2483.0
break-filter-js-from-html__eNH6eGV,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,gpt-5-mini@openai,False,0.0,False,6,4,131.08299255371094,9158.0,5152.0
break-filter-js-from-html__rWQiHuz,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,gpt-5-mini@openai,False,0.0,False,5,3,85.05899810791016,3708.0,1967.0
break-filter-js-from-html__35Uc863,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,gpt-5-nano@openai,False,0.0,False,5,2,106.24700164794922,3134.0,12420.0
break-filter-js-from-html__UPtYZ3K,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,gpt-5-nano@openai,False,0.0,False,5,3,81.8949966430664,2758.0,4055.0
break-filter-js-from-html__ZNEGRBE,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,gpt-5-nano@openai,False,0.0,False,5,3,87.4520034790039,2875.0,3999.0
break-filter-js-from-html__kyKMFmj,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,gpt-5-nano@openai,False,0.0,False,7,4,107.7770004272461,6077.0,10036.0
break-filter-js-from-html__yNGimWW,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,gpt-5-nano@openai,False,0.0,False,5,2,82.94300079345703,3254.0,7015.0
break-filter-js-from-html__9Yy3Hs8,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,gpt-5@openai,False,0.0,False,7,4,247.6230010986328,13126.0,9059.0
break-filter-js-from-html__JZhCa8j,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,gpt-5@openai,False,0.0,False,6,4,176.15199279785156,8784.0,6343.0
break-filter-js-from-html__MadBUTS,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,gpt-5@openai,False,0.0,False,8,6,348.91400146484375,14517.0,12583.0
break-filter-js-from-html__tFAinK6,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,gpt-5@openai,False,0.0,False,8,5,158.90699768066406,20452.0,7157.0
break-filter-js-from-html__z2pMjox,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,gpt-5@openai,False,0.0,False,7,5,191.3820037841797,11616.0,6665.0
break-filter-js-from-html__4jSpTCZ,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,grok-4-0709@xai,False,0.0,False,45,43,1266.7430419921875,326070.0,10922.0
break-filter-js-from-html__cRcDUvb,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,grok-4-0709@xai,False,0.0,False,24,22,1245.050048828125,83045.0,2514.0
break-filter-js-from-html__jSF3NXq,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,grok-4-0709@xai,False,0.0,False,16,14,1245.77001953125,35656.0,1401.0
break-filter-js-from-html__qxTirNc,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,grok-4-0709@xai,False,0.0,False,25,23,1236.987060546875,69941.0,1583.0
break-filter-js-from-html__rkDhv5P,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,grok-4-0709@xai,False,0.0,False,16,14,1238.35400390625,42652.0,1264.0
break-filter-js-from-html__CVHv5bQ,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,grok-code-fast-1@xai,False,0.0,False,15,13,84.4209976196289,53935.0,1012.0
break-filter-js-from-html__SBPD7KA,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,grok-code-fast-1@xai,False,0.0,False,8,6,59.96799850463867,18333.0,456.0
break-filter-js-from-html__auronz2,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,grok-code-fast-1@xai,False,0.0,False,8,6,89.9990005493164,14801.0,432.0
break-filter-js-from-html__uMHPDp8,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,grok-code-fast-1@xai,False,0.0,False,29,27,124.12999725341797,185367.0,1868.0
break-filter-js-from-html__x4rh96t,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,grok-code-fast-1@xai,False,0.0,False,13,10,77.66899871826172,47343.0,827.0
5e2dd4a5-c0d5-48ac-ae16-a8ed1a89d5d5,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,openai/gpt-oss-120b@together_ai,False,0.0,False,8,8,432.406005859375,9348.0,1392.0
869c858f-45d0-481a-91d6-3cb8c235ef5f,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,openai/gpt-oss-120b@together_ai,False,0.0,False,12,11,66.4729995727539,18449.0,1785.0
4098e56d-1f5a-468e-95cc-f6232d75e350,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,openai/gpt-oss-120b@together_ai,False,0.0,False,9,8,89.21099853515625,10606.0,1297.0
9a9ff662-1d3c-4794-8a45-f5acfd1c3396,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,openai/gpt-oss-120b@together_ai,False,0.0,False,4,4,343.7070007324219,1761.0,390.0
2464bbda-1625-4a1b-9400-890b4b264bcf,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,openai/gpt-oss-120b@together_ai,False,0.0,False,52,51,440.7229919433594,267740.0,36134.0
b8c7ec92-31b5-4885-ace4-7bf4a1715627,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,openai/gpt-oss-20b@together_ai,False,0.0,False,8,8,376.3399963378906,28694.0,8211.0
85311391-52de-4291-9216-9d3354e9524d,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,openai/gpt-oss-20b@together_ai,False,0.0,False,5,4,48.652000427246094,5068.0,1579.0
9cfa3c39-dd67-4002-8d57-a015ba1e12be,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,openai/gpt-oss-20b@together_ai,False,0.0,False,6,5,80.02899932861328,7369.0,2018.0
a068c57e-6aeb-436f-b4bc-f76a920ab9af,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,openai/gpt-oss-20b@together_ai,False,0.0,False,4,3,66.65699768066406,3063.0,1689.0
b0ebf23d-ba67-4458-be9b-10ae8bfea2a1,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,openai/gpt-oss-20b@together_ai,False,0.0,False,8,7,79.18099975585938,17611.0,4039.0
break-filter-js-from-html__FbAThtu,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,openai/gpt-oss-120b@together_ai,False,0.0,False,8,7,432.406005859375,9348.0,1392.0
break-filter-js-from-html__SmkYDSx,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,openai/gpt-oss-120b@together_ai,False,0.0,False,12,10,66.4729995727539,18449.0,1785.0
break-filter-js-from-html__eCxehgs,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,openai/gpt-oss-120b@together_ai,False,0.0,False,9,7,89.21099853515625,10606.0,1297.0
break-filter-js-from-html__jAgdJGf,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,openai/gpt-oss-120b@together_ai,False,0.0,False,4,3,343.7070007324219,1761.0,390.0
break-filter-js-from-html__tKNiqAc,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,openai/gpt-oss-120b@together_ai,False,0.0,False,52,50,440.7229919433594,267740.0,36134.0
break-filter-js-from-html__97tZYzQ,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,openai/gpt-oss-20b@together_ai,False,0.0,False,8,1,376.3399963378906,28694.0,8211.0
break-filter-js-from-html__DgW5Uf8,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,openai/gpt-oss-20b@together_ai,False,0.0,False,5,3,48.652000427246094,5068.0,1579.0
break-filter-js-from-html__MsAGmXG,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,openai/gpt-oss-20b@together_ai,False,0.0,False,6,4,80.02899932861328,7369.0,2018.0
break-filter-js-from-html__YrKE4JG,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,openai/gpt-oss-20b@together_ai,False,0.0,False,4,2,66.65699768066406,3063.0,1689.0
break-filter-js-from-html__Z8DKsYa,terminalbench,break-filter-js-from-html,mini-swe-agent,mini-swe-agent,openai/gpt-oss-20b@together_ai,False,0.0,False,8,6,79.18099975585938,17611.0,4039.0
11c6b21f-2a4a-42f9-87ec-59072f659f7a,terminalbench,break-filter-js-from-html,openhands,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,139,130,418.2879943847656,1410331.0,7772.0
95d82ab4-3e2d-4637-8569-ee2f9f47027b,terminalbench,break-filter-js-from-html,openhands,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,77,64,276.2900085449219,564674.0,4476.0
4180f799-0325-4253-9837-ce95be30081b,terminalbench,break-filter-js-from-html,openhands,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,59,48,189.11099243164062,358731.0,2555.0
f14a941d-22d7-4e7e-a25f-3aba81a37612,terminalbench,break-filter-js-from-html,openhands,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,185,172,533.9130249023438,2027062.0,12811.0
a9ed104c-c6cb-4b7e-a2f1-5198247fc44d,terminalbench,break-filter-js-from-html,openhands,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,39,30,149.87600708007812,175638.0,2216.0
break-filter-js-from-html__34ghL6Y,terminalbench,break-filter-js-from-html,openhands,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,139,130,418.2879943847656,1410331.0,7772.0
break-filter-js-from-html__FqPsJBQ,terminalbench,break-filter-js-from-html,openhands,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,77,64,276.2900085449219,564674.0,4476.0
break-filter-js-from-html__RCHFNKx,terminalbench,break-filter-js-from-html,openhands,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,59,48,189.11099243164062,358731.0,2555.0
break-filter-js-from-html__vr9PKua,terminalbench,break-filter-js-from-html,openhands,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,185,172,533.9130249023438,2027062.0,12811.0
break-filter-js-from-html__w45kpqU,terminalbench,break-filter-js-from-html,openhands,openhands,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,39,30,149.87600708007812,175638.0,2216.0
break-filter-js-from-html__FXvjBtK,terminalbench,break-filter-js-from-html,openhands,openhands,claude-haiku-4-5-20251001@anthropic,False,0.0,False,677,140,962.9450073242188,4257684.0,19374.0
break-filter-js-from-html__K6aSRjR,terminalbench,break-filter-js-from-html,openhands,openhands,claude-haiku-4-5-20251001@anthropic,False,0.0,False,3006,0,2473.08203125,18247497.0,19765.0
break-filter-js-from-html__mUvJnZF,terminalbench,break-filter-js-from-html,openhands,openhands,claude-haiku-4-5-20251001@anthropic,False,0.0,False,412,372,1441.748046875,11914867.0,43609.0
break-filter-js-from-html__rPzAJtV,terminalbench,break-filter-js-from-html,openhands,openhands,claude-haiku-4-5-20251001@anthropic,False,0.0,False,516,0,669.0910034179688,2974403.0,33533.0
break-filter-js-from-html__4GkqE65,terminalbench,break-filter-js-from-html,openhands,openhands,claude-opus-4-1-20250805@anthropic,False,0.0,False,77,66,493.7090148925781,714988.0,10290.0
break-filter-js-from-html__Ah9HJyZ,terminalbench,break-filter-js-from-html,openhands,openhands,claude-opus-4-1-20250805@anthropic,True,1.0,True,173,160,1101.77197265625,2828726.0,22453.0
break-filter-js-from-html__NavLqnh,terminalbench,break-filter-js-from-html,openhands,openhands,claude-opus-4-1-20250805@anthropic,True,1.0,True,93,80,488.9010009765625,986134.0,12311.0
break-filter-js-from-html__NwotX6i,terminalbench,break-filter-js-from-html,openhands,openhands,claude-opus-4-1-20250805@anthropic,True,1.0,True,155,140,614.2990112304688,1745665.0,15356.0
break-filter-js-from-html__HA5jCre,terminalbench,break-filter-js-from-html,openhands,openhands,claude-opus-4-5-20251101@anthropic,True,1.0,True,47,26,384.97100830078125,,
break-filter-js-from-html__HCAEMzS,terminalbench,break-filter-js-from-html,openhands,openhands,claude-opus-4-5-20251101@anthropic,False,0.0,False,232,56,1312.5030517578125,,
break-filter-js-from-html__HxR5Wqz,terminalbench,break-filter-js-from-html,openhands,openhands,claude-opus-4-5-20251101@anthropic,True,1.0,True,96,25,845.2130126953125,,
break-filter-js-from-html__NPVCF7F,terminalbench,break-filter-js-from-html,openhands,openhands,claude-opus-4-5-20251101@anthropic,True,1.0,True,51,32,384.1820068359375,,
break-filter-js-from-html__qAs7yeH,terminalbench,break-filter-js-from-html,openhands,openhands,claude-opus-4-5-20251101@anthropic,True,1.0,True,55,46,620.4000244140625,,
break-filter-js-from-html__N2y5o7Z,terminalbench,break-filter-js-from-html,openhands,openhands,claude-sonnet-4-5-20250929@anthropic,True,1.0,True,171,132,745.0830078125,1961254.0,18834.0
break-filter-js-from-html__VXon375,terminalbench,break-filter-js-from-html,openhands,openhands,claude-sonnet-4-5-20250929@anthropic,True,1.0,True,217,183,1028.4739990234375,2975243.0,23903.0
break-filter-js-from-html__g75NMFP,terminalbench,break-filter-js-from-html,openhands,openhands,claude-sonnet-4-5-20250929@anthropic,True,1.0,True,219,166,904.426025390625,3170638.0,27901.0
break-filter-js-from-html__mSsSApC,terminalbench,break-filter-js-from-html,openhands,openhands,claude-sonnet-4-5-20250929@anthropic,False,0.0,False,289,222,1720.5909423828125,5200439.0,34821.0
break-filter-js-from-html__tZszy9S,terminalbench,break-filter-js-from-html,openhands,openhands,claude-sonnet-4-5-20250929@anthropic,True,1.0,True,271,140,1210.0550537109375,4230720.0,34658.0
break-filter-js-from-html__6uz5R2B,terminalbench,break-filter-js-from-html,openhands,openhands,gemini-2.5-flash@gemini,False,0.0,False,193,174,965.5490112304688,2300513.0,68854.0
break-filter-js-from-html__8YN5La7,terminalbench,break-filter-js-from-html,openhands,openhands,gemini-2.5-flash@gemini,False,0.0,False,35,26,148.88800048828125,160265.0,1942.0
break-filter-js-from-html__BSRgsSq,terminalbench,break-filter-js-from-html,openhands,openhands,gemini-2.5-flash@gemini,False,0.0,False,34,26,126.09700012207031,150868.0,1745.0
break-filter-js-from-html__JVdQpDn,terminalbench,break-filter-js-from-html,openhands,openhands,gemini-2.5-flash@gemini,False,0.0,False,53,38,161.5679931640625,282365.0,3161.0
break-filter-js-from-html__n5VHENm,terminalbench,break-filter-js-from-html,openhands,openhands,gemini-2.5-flash@gemini,False,0.0,False,41,34,159.0780029296875,203534.0,4397.0
break-filter-js-from-html__2YMpbza,terminalbench,break-filter-js-from-html,openhands,openhands,gemini-2.5-pro@gemini,False,0.0,False,55,48,229.54299926757812,272343.0,4605.0
break-filter-js-from-html__757mxz8,terminalbench,break-filter-js-from-html,openhands,openhands,gemini-2.5-pro@gemini,False,0.0,False,65,58,266.3139953613281,409197.0,4507.0
break-filter-js-from-html__Yb38X8a,terminalbench,break-filter-js-from-html,openhands,openhands,gemini-2.5-pro@gemini,False,0.0,False,31,24,152.5679931640625,104546.0,2415.0
break-filter-js-from-html__ZrRV8Ru,terminalbench,break-filter-js-from-html,openhands,openhands,gemini-2.5-pro@gemini,False,0.0,False,63,48,225.99400329589844,284066.0,3379.0
break-filter-js-from-html__nPLM3Mx,terminalbench,break-filter-js-from-html,openhands,openhands,gemini-2.5-pro@gemini,False,0.0,False,21,14,113.93599700927734,68333.0,1246.0
break-filter-js-from-html__26QDwQu,terminalbench,break-filter-js-from-html,openhands,openhands,gpt-5-mini@openai,False,0.0,False,29,16,272.24700927734375,79436.0,10860.0
break-filter-js-from-html__Ap5e5Gq,terminalbench,break-filter-js-from-html,openhands,openhands,gpt-5-mini@openai,False,0.0,False,23,16,382.6210021972656,67972.0,14215.0
break-filter-js-from-html__NUXXLTA,terminalbench,break-filter-js-from-html,openhands,openhands,gpt-5-mini@openai,False,0.0,False,21,14,273.28399658203125,58478.0,9354.0
break-filter-js-from-html__dJ6d5jr,terminalbench,break-filter-js-from-html,openhands,openhands,gpt-5-mini@openai,False,0.0,False,25,18,410.97100830078125,76244.0,20986.0
break-filter-js-from-html__tJeTfjE,terminalbench,break-filter-js-from-html,openhands,openhands,gpt-5-mini@openai,False,0.0,False,29,22,370.8269958496094,97984.0,14746.0
break-filter-js-from-html__8YwVxXm,terminalbench,break-filter-js-from-html,openhands,openhands,gpt-5-nano@openai,False,0.0,False,131,110,1311.1929931640625,814640.0,207868.0
break-filter-js-from-html__EohfQZG,terminalbench,break-filter-js-from-html,openhands,openhands,gpt-5-nano@openai,False,0.0,False,249,106,1614.7330322265625,2145663.0,134343.0
break-filter-js-from-html__LFDFAjb,terminalbench,break-filter-js-from-html,openhands,openhands,gpt-5-nano@openai,False,0.0,False,95,50,776.6190185546875,364765.0,108458.0
break-filter-js-from-html__cFiyPf2,terminalbench,break-filter-js-from-html,openhands,openhands,gpt-5-nano@openai,False,0.0,False,40,27,1296.9659423828125,130747.0,25960.0
break-filter-js-from-html__vFR455h,terminalbench,break-filter-js-from-html,openhands,openhands,gpt-5-nano@openai,False,0.0,False,196,114,1317.134033203125,1360933.0,188905.0
break-filter-js-from-html__83TEKjm,terminalbench,break-filter-js-from-html,openhands,openhands,gpt-5@openai,True,1.0,True,73,32,802.9619750976562,222347.0,34120.0
break-filter-js-from-html__CgHcoXN,terminalbench,break-filter-js-from-html,openhands,openhands,gpt-5@openai,False,0.0,False,43,24,601.2269897460938,126086.0,26412.0
break-filter-js-from-html__GqVKT3R,terminalbench,break-filter-js-from-html,openhands,openhands,gpt-5@openai,False,0.0,False,39,20,385.9639892578125,100667.0,15793.0
break-filter-js-from-html__LY8tFPX,terminalbench,break-filter-js-from-html,openhands,openhands,gpt-5@openai,False,0.0,False,35,22,651.875,101672.0,34890.0
break-filter-js-from-html__j45fBrh,terminalbench,break-filter-js-from-html,openhands,openhands,gpt-5@openai,False,0.0,False,37,24,290.9960021972656,109316.0,12521.0
break-filter-js-from-html__CSt8N3f,terminalbench,break-filter-js-from-html,openhands,openhands,grok-4-0709@xai,False,0.0,False,65,60,1285.5369873046875,355661.0,1600.0
break-filter-js-from-html__XGgfDRr,terminalbench,break-filter-js-from-html,openhands,openhands,grok-4-0709@xai,False,0.0,False,65,60,1282.7080078125,406673.0,1696.0
break-filter-js-from-html__b4wDEJJ,terminalbench,break-filter-js-from-html,openhands,openhands,grok-4-0709@xai,False,0.0,False,55,46,1272.8590087890625,323943.0,1484.0
break-filter-js-from-html__bsc7HG7,terminalbench,break-filter-js-from-html,openhands,openhands,grok-4-0709@xai,False,0.0,False,97,88,1311.801025390625,686875.0,2220.0
break-filter-js-from-html__jNVYwuP,terminalbench,break-filter-js-from-html,openhands,openhands,grok-4-0709@xai,False,0.0,False,68,46,1379.6710205078125,410838.0,1587.0
a3632672-e9a5-408b-bd02-49d2448a8eb7,terminalbench,break-filter-js-from-html,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,319,308,1059.81298828125,5256785.0,19785.0
b5c25d9d-2b05-4f90-8b94-7974cc30915f,terminalbench,break-filter-js-from-html,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,226,208,1344.7220458984375,2685113.0,16047.0
8c9db654-b942-44be-b24c-a3e86529ece1,terminalbench,break-filter-js-from-html,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,58,48,214.41099548339844,312559.0,2453.0
b8686266-a041-4c2f-8789-b44f75cb222e,terminalbench,break-filter-js-from-html,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,62,52,300.2250061035156,431164.0,5605.0
